Date,Day,Building_Name,Building_Type,Time_Slot,Occupancy_Count,Electricity_Consumed_kWh,Peak_Demand_kW,Temperature_C,Renewable_Energy_kWh,Grid_Energy_kWh,Cost_Per_kWh,Total_Cost_INR,Carbon_Emission_kg,Holiday_Flag
2025-02-23,Sunday,Mechanical Lab,Laboratory,Evening,66,396,99,29,49,347,8,3168,242.9,Yes
2025-02-23,Sunday,Mechanical Lab,Laboratory,Night,69,174,43.5,29,0,174,8,1392,121.8,Yes
2025-02-23,Sunday,Civil Block,Academic,Morning,108,179,44.8,29,39,140,8,1432,98,Yes
2025-02-23,Sunday,Civil Block,Academic,Afternoon,88,228,57,29,47,181,8,1824,126.7,Yes
2025-02-23,Sunday,Civil Block,Academic,Evening,182,170,42.5,29,14,156,8,1360,109.2,Yes
2025-02-23,Sunday,Civil Block,Academic,Night,119,98,24.5,29,0,98,8,784,68.6,Yes
2025-02-23,Sunday,Library,Library,Morning,98,162,40.5,29,20,142,8,1296,99.4,Yes
2025-02-23,Sunday,Library,Library,Afternoon,79,239,59.8,29,23,216,8,1912,151.2,Yes
2025-02-23,Sunday,Library,Library,Evening,87,143,35.8,29,24,119,8,1144,83.3,Yes
2025-02-23,Sunday,Library,Library,Night,80,95,23.8,29,0,95,8,760,66.5,Yes
2025-02-23,Sunday,Administration,Administration,Morning,31,124,31,29,22,102,8,992,71.4,Yes
2025-02-23,Sunday,Administration,Administration,Afternoon,47,193,48.2,29,31,162,8,1544,113.4,Yes
2025-02-23,Sunday,Administration,Administration,Evening,17,127,31.8,29,24,103,8,1016,72.1,Yes
2025-02-23,Sunday,Administration,Administration,Night,49,59,14.8,29,0,59,8,472,41.3,Yes
2025-02-23,Sunday,Hostel A,Hostel,Morning,367,323,80.8,29,43,280,8,2584,196,Yes
2025-02-23,Sunday,Hostel A,Hostel,Afternoon,456,439,109.8,29,59,380,8,3512,266,Yes
2025-02-23,Sunday,Hostel A,Hostel,Evening,293,286,71.5,29,25,261,8,2288,182.7,Yes
2025-02-23,Sunday,Hostel A,Hostel,Night,321,148,37,29,0,148,8,1184,103.6,Yes
2025-02-23,Sunday,Hostel B,Hostel,Morning,294,328,82,29,54,274,8,2624,191.8,Yes
2025-02-23,Sunday,Hostel B,Hostel,Afternoon,406,388,97,29,64,324,8,3104,226.8,Yes
2025-02-23,Sunday,Hostel B,Hostel,Evening,306,269,67.2,29,50,219,8,2152,153.3,Yes
2025-02-23,Sunday,Hostel B,Hostel,Night,283,104,26,29,0,104,8,832,72.8,Yes
2025-02-23,Sunday,Cafeteria,Cafeteria,Morning,126,165,41.2,29,25,140,8,1320,98,Yes
2025-02-23,Sunday,Cafeteria,Cafeteria,Afternoon,102,201,50.2,29,21,180,8,1608,126,Yes
2025-02-23,Sunday,Cafeteria,Cafeteria,Evening,62,133,33.2,29,26,107,8,1064,74.9,Yes
2025-02-23,Sunday,Cafeteria,Cafeteria,Night,74,80,20,29,0,80,8,640,56,Yes
2025-02-24,Monday,CSE Block,Academic,Morning,426,211,52.8,32,28,183,8,1688,128.1,No
2025-02-24,Monday,CSE Block,Academic,Afternoon,376,311,77.8,32,36,275,8,2488,192.5,No
2025-02-24,Monday,CSE Block,Academic,Evening,174,222,55.5,32,24,198,8,1776,138.6,No
2025-02-24,Monday,CSE Block,Academic,Night,222,103,25.8,32,0,103,8,824,72.1,No
2025-02-24,Monday,ECE Block,Academic,Morning,357,233,58.2,32,41,192,8,1864,134.4,No
2025-02-24,Monday,ECE Block,Academic,Afternoon,355,258,64.5,32,41,217,8,2064,151.9,No
2025-02-24,Monday,ECE Block,Academic,Evening,190,185,46.2,32,36,149,8,1480,104.3,No
2025-02-24,Monday,ECE Block,Academic,Night,431,84,21,32,0,84,8,672,58.8,No
2025-02-24,Monday,EEE Block,Academic,Morning,443,218,54.5,32,47,171,8,1744,119.7,No
2025-02-24,Monday,EEE Block,Academic,Afternoon,368,265,66.2,32,35,230,8,2120,161,No
2025-02-24,Monday,EEE Block,Academic,Evening,151,181,45.2,32,37,144,8,1448,100.8,No
2025-02-24,Monday,EEE Block,Academic,Night,272,105,26.2,32,0,105,8,840,73.5,No
2025-02-24,Monday,Mechanical Lab,Laboratory,Morning,169,451,112.8,32,88,363,8,3608,254.1,No
2025-02-24,Monday,Mechanical Lab,Laboratory,Afternoon,163,591,147.8,32,55,536,8,4728,375.2,No
2025-02-24,Monday,Mechanical Lab,Laboratory,Evening,64,414,103.5,32,80,334,8,3312,233.8,No
2025-02-24,Monday,Mechanical Lab,Laboratory,Night,125,161,40.2,32,0,161,8,1288,112.7,No
2025-02-24,Monday,Civil Block,Academic,Morning,225,170,42.5,32,32,138,8,1360,96.6,No
2025-02-24,Monday,Civil Block,Academic,Afternoon,283,270,67.5,32,57,213,8,2160,149.1,No
2025-02-24,Monday,Civil Block,Academic,Evening,292,151,37.8,32,31,120,8,1208,84,No
2025-02-24,Monday,Civil Block,Academic,Night,301,86,21.5,32,0,86,8,688,60.2,No
2025-02-24,Monday,Library,Library,Morning,185,193,48.2,32,17,176,8,1544,123.2,No
2025-02-24,Monday,Library,Library,Afternoon,192,222,55.5,32,24,198,8,1776,138.6,No
2025-02-24,Monday,Library,Library,Evening,257,172,43,32,14,158,8,1376,110.6,No
2025-02-24,Monday,Library,Library,Night,93,75,18.8,32,0,75,8,600,52.5,No
2025-02-24,Monday,Administration,Administration,Morning,107,162,40.5,32,34,128,8,1296,89.6,No
2025-02-24,Monday,Administration,Administration,Afternoon,24,191,47.8,32,34,157,8,1528,109.9,No
2025-02-24,Monday,Administration,Administration,Evening,102,112,28,32,19,93,8,896,65.1,No
2025-02-24,Monday,Administration,Administration,Night,29,43,10.8,32,0,43,8,344,30.1,No
2025-02-24,Monday,Hostel A,Hostel,Morning,392,330,82.5,32,34,296,8,2640,207.2,No
2025-02-24,Monday,Hostel A,Hostel,Afternoon,266,432,108,32,68,364,8,3456,254.8,No
2025-02-24,Monday,Hostel A,Hostel,Evening,309,273,68.2,32,44,229,8,2184,160.3,No
2025-02-24,Monday,Hostel A,Hostel,Night,263,113,28.2,32,0,113,8,904,79.1,No
2025-02-24,Monday,Hostel B,Hostel,Morning,518,326,81.5,32,30,296,8,2608,207.2,No
2025-02-24,Monday,Hostel B,Hostel,Afternoon,426,425,106.2,32,43,382,8,3400,267.4,No
2025-02-24,Monday,Hostel B,Hostel,Evening,354,290,72.5,32,30,260,8,2320,182,No
2025-02-24,Monday,Hostel B,Hostel,Night,474,105,26.2,32,0,105,8,840,73.5,No
2025-02-24,Monday,Cafeteria,Cafeteria,Morning,58,185,46.2,32,16,169,8,1480,118.3,No
2025-02-24,Monday,Cafeteria,Cafeteria,Afternoon,195,215,53.8,32,42,173,8,1720,121.1,No
2025-02-24,Monday,Cafeteria,Cafeteria,Evening,166,175,43.8,32,21,154,8,1400,107.8,No
2025-02-24,Monday,Cafeteria,Cafeteria,Night,160,78,19.5,32,0,78,8,624,54.6,No
2025-02-25,Tuesday,CSE Block,Academic,Morning,210,204,51,34,34,170,8,1632,119,No
2025-02-25,Tuesday,CSE Block,Academic,Afternoon,182,310,77.5,34,25,285,8,2480,199.5,No
2025-02-25,Tuesday,CSE Block,Academic,Evening,371,185,46.2,34,36,149,8,1480,104.3,No
2025-02-25,Tuesday,CSE Block,Academic,Night,381,95,23.8,34,0,95,8,760,66.5,No
2025-02-25,Tuesday,ECE Block,Academic,Morning,280,214,53.5,34,18,196,8,1712,137.2,No
2025-02-25,Tuesday,ECE Block,Academic,Afternoon,324,259,64.8,34,55,204,8,2072,142.8,No
2025-02-25,Tuesday,ECE Block,Academic,Evening,359,193,48.2,34,39,154,8,1544,107.8,No
2025-02-25,Tuesday,ECE Block,Academic,Night,435,69,17.2,34,0,69,8,552,48.3,No
2025-02-25,Tuesday,EEE Block,Academic,Morning,308,212,53,34,44,168,8,1696,117.6,No
2025-02-25,Tuesday,EEE Block,Academic,Afternoon,311,252,63,34,48,204,8,2016,142.8,No
2025-02-25,Tuesday,EEE Block,Academic,Evening,269,185,46.2,34,30,155,8,1480,108.5,No
2025-02-25,Tuesday,EEE Block,Academic,Night,392,102,25.5,34,0,102,8,816,71.4,No
2025-02-25,Tuesday,Mechanical Lab,Laboratory,Morning,96,464,116,34,85,379,8,3712,265.3,No
2025-02-25,Tuesday,Mechanical Lab,Laboratory,Afternoon,63,603,150.8,34,92,511,8,4824,357.7,No
2025-02-25,Tuesday,Mechanical Lab,Laboratory,Evening,61,412,103,34,78,334,8,3296,233.8,No
2025-02-25,Tuesday,Mechanical Lab,Laboratory,Night,137,189,47.2,34,0,189,8,1512,132.3,No
2025-02-25,Tuesday,Civil Block,Academic,Morning,330,207,51.8,34,33,174,8,1656,121.8,No
2025-02-25,Tuesday,Civil Block,Academic,Afternoon,211,243,60.8,34,32,211,8,1944,147.7,No
2025-02-25,Tuesday,Civil Block,Academic,Evening,189,171,42.8,34,35,136,8,1368,95.2,No
2025-02-25,Tuesday,Civil Block,Academic,Night,343,59,14.8,34,0,59,8,472,41.3,No
2025-02-25,Tuesday,Library,Library,Morning,202,203,50.8,34,20,183,8,1624,128.1,No
2025-02-25,Tuesday,Library,Library,Afternoon,296,229,57.2,34,20,209,8,1832,146.3,No
2025-02-25,Tuesday,Library,Library,Evening,195,180,45,34,31,149,8,1440,104.3,No
2025-02-25,Tuesday,Library,Library,Night,226,61,15.2,34,0,61,8,488,42.7,No
2025-02-25,Tuesday,Administration,Administration,Morning,44,164,41,34,20,144,8,1312,100.8,No
2025-02-25,Tuesday,Administration,Administration,Afternoon,57,173,43.2,34,32,141,8,1384,98.7,No
2025-02-25,Tuesday,Administration,Administration,Evening,66,126,31.5,34,27,99,8,1008,69.3,No
2025-02-25,Tuesday,Administration,Administration,Night,53,57,14.2,34,0,57,8,456,39.9,No
2025-02-25,Tuesday,Hostel A,Hostel,Morning,538,335,83.8,34,30,305,8,2680,213.5,No
2025-02-25,Tuesday,Hostel A,Hostel,Afternoon,524,444,111,34,43,401,8,3552,280.7,No
2025-02-25,Tuesday,Hostel A,Hostel,Evening,291,294,73.5,34,60,234,8,2352,163.8,No
2025-02-25,Tuesday,Hostel A,Hostel,Night,400,156,39,34,0,156,8,1248,109.2,No
2025-02-25,Tuesday,Hostel B,Hostel,Morning,349,339,84.8,34,56,283,8,2712,198.1,No
2025-02-25,Tuesday,Hostel B,Hostel,Afternoon,469,396,99,34,54,342,8,3168,239.4,No
2025-02-25,Tuesday,Hostel B,Hostel,Evening,260,303,75.8,34,44,259,8,2424,181.3,No
2025-02-25,Tuesday,Hostel B,Hostel,Night,341,115,28.8,34,0,115,8,920,80.5,No
2025-02-25,Tuesday,Cafeteria,Cafeteria,Morning,70,184,46,34,21,163,8,1472,114.1,No
2025-02-25,Tuesday,Cafeteria,Cafeteria,Afternoon,329,250,62.5,34,28,222,8,2000,155.4,No
2025-02-25,Tuesday,Cafeteria,Cafeteria,Evening,187,154,38.5,34,31,123,8,1232,86.1,No
2025-02-25,Tuesday,Cafeteria,Cafeteria,Night,165,69,17.2,34,0,69,8,552,48.3,No
2025-02-26,Wednesday,CSE Block,Academic,Morning,395,213,53.2,33,31,182,8,1704,127.4,No
2025-02-26,Wednesday,CSE Block,Academic,Afternoon,235,288,72,33,23,265,8,2304,185.5,No
2025-02-26,Wednesday,CSE Block,Academic,Evening,380,201,50.2,33,22,179,8,1608,125.3,No
2025-02-26,Wednesday,CSE Block,Academic,Night,314,94,23.5,33,0,94,8,752,65.8,No
2025-02-26,Wednesday,ECE Block,Academic,Morning,285,226,56.5,33,38,188,8,1808,131.6,No
2025-02-26,Wednesday,ECE Block,Academic,Afternoon,365,262,65.5,33,27,235,8,2096,164.5,No
2025-02-26,Wednesday,ECE Block,Academic,Evening,221,176,44,33,30,146,8,1408,102.2,No
2025-02-26,Wednesday,ECE Block,Academic,Night,365,82,20.5,33,0,82,8,656,57.4,No
2025-02-26,Wednesday,EEE Block,Academic,Morning,430,189,47.2,33,20,169,8,1512,118.3,No
2025-02-26,Wednesday,EEE Block,Academic,Afternoon,412,248,62,33,33,215,8,1984,150.5,No
2025-02-26,Wednesday,EEE Block,Academic,Evening,201,207,51.8,33,25,182,8,1656,127.4,No
2025-02-26,Wednesday,EEE Block,Academic,Night,316,106,26.5,33,0,106,8,848,74.2,No
2025-02-26,Wednesday,Mechanical Lab,Laboratory,Morning,114,479,119.8,33,61,418,8,3832,292.6,No
2025-02-26,Wednesday,Mechanical Lab,Laboratory,Afternoon,81,584,146,33,120,464,8,4672,324.8,No
2025-02-26,Wednesday,Mechanical Lab,Laboratory,Evening,152,389,97.2,33,59,330,8,3112,231,No
2025-02-26,Wednesday,Mechanical Lab,Laboratory,Night,61,195,48.8,33,0,195,8,1560,136.5,No
2025-02-26,Wednesday,Civil Block,Academic,Morning,166,212,53,33,17,195,8,1696,136.5,No
2025-02-26,Wednesday,Civil Block,Academic,Afternoon,414,234,58.5,33,41,193,8,1872,135.1,No
2025-02-26,Wednesday,Civil Block,Academic,Evening,406,157,39.2,33,18,139,8,1256,97.3,No
2025-02-26,Wednesday,Civil Block,Academic,Night,267,85,21.2,33,0,85,8,680,59.5,No
2025-02-26,Wednesday,Library,Library,Morning,200,185,46.2,33,38,147,8,1480,102.9,No
2025-02-26,Wednesday,Library,Library,Afternoon,209,236,59,33,31,205,8,1888,143.5,No
2025-02-26,Wednesday,Library,Library,Evening,145,168,42,33,14,154,8,1344,107.8,No
2025-02-26,Wednesday,Library,Library,Night,105,97,24.2,33,0,97,8,776,67.9,No
2025-02-26,Wednesday,Administration,Administration,Morning,103,163,40.8,33,14,149,8,1304,104.3,No
2025-02-26,Wednesday,Administration,Administration,Afternoon,23,164,41,33,34,130,8,1312,91,No
2025-02-26,Wednesday,Administration,Administration,Evening,109,120,30,33,26,94,8,960,65.8,No
2025-02-26,Wednesday,Administration,Administration,Night,29,54,13.5,33,0,54,8,432,37.8,No
2025-02-26,Wednesday,Hostel A,Hostel,Morning,544,322,80.5,33,57,265,8,2576,185.5,No
2025-02-26,Wednesday,Hostel A,Hostel,Afternoon,296,410,102.5,33,44,366,8,3280,256.2,No
2025-02-26,Wednesday,Hostel A,Hostel,Evening,391,293,73.2,33,58,235,8,2344,164.5,No
2025-02-26,Wednesday,Hostel A,Hostel,Night,345,138,34.5,33,0,138,8,1104,96.6,No
2025-02-26,Wednesday,Hostel B,Hostel,Morning,318,329,82.2,33,45,284,8,2632,198.8,No
2025-02-26,Wednesday,Hostel B,Hostel,Afternoon,458,420,105,33,71,349,8,3360,244.3,No
2025-02-26,Wednesday,Hostel B,Hostel,Evening,455,276,69,33,35,241,8,2208,168.7,No
2025-02-26,Wednesday,Hostel B,Hostel,Night,354,121,30.2,33,0,121,8,968,84.7,No
2025-02-26,Wednesday,Cafeteria,Cafeteria,Morning,181,173,43.2,33,35,138,8,1384,96.6,No
2025-02-26,Wednesday,Cafeteria,Cafeteria,Afternoon,189,245,61.2,33,46,199,8,1960,139.3,No
2025-02-26,Wednesday,Cafeteria,Cafeteria,Evening,112,169,42.2,33,25,144,8,1352,100.8,No
2025-02-26,Wednesday,Cafeteria,Cafeteria,Night,324,84,21,33,0,84,8,672,58.8,No
2025-02-27,Thursday,CSE Block,Academic,Morning,273,212,53,33,18,194,8,1696,135.8,No
2025-02-27,Thursday,CSE Block,Academic,Afternoon,297,292,73,33,57,235,8,2336,164.5,No
2025-02-27,Thursday,CSE Block,Academic,Evening,292,212,53,33,21,191,8,1696,133.7,No
2025-02-27,Thursday,CSE Block,Academic,Night,256,98,24.5,33,0,98,8,784,68.6,No
2025-02-27,Thursday,ECE Block,Academic,Morning,200,228,57,33,50,178,8,1824,124.6,No
2025-02-27,Thursday,ECE Block,Academic,Afternoon,343,299,74.8,33,36,263,8,2392,184.1,No
2025-02-27,Thursday,ECE Block,Academic,Evening,216,172,43,33,35,137,8,1376,95.9,No
2025-02-27,Thursday,ECE Block,Academic,Night,152,96,24,33,0,96,8,768,67.2,No
2025-02-27,Thursday,EEE Block,Academic,Morning,269,194,48.5,33,18,176,8,1552,123.2,No
2025-02-27,Thursday,EEE Block,Academic,Afternoon,409,246,61.5,33,50,196,8,1968,137.2,No
2025-02-27,Thursday,EEE Block,Academic,Evening,376,211,52.8,33,44,167,8,1688,116.9,No
2025-02-27,Thursday,EEE Block,Academic,Night,240,93,23.2,33,0,93,8,744,65.1,No
2025-02-27,Thursday,Mechanical Lab,Laboratory,Morning,127,459,114.8,33,80,379,8,3672,265.3,No
2025-02-27,Thursday,Mechanical Lab,Laboratory,Afternoon,149,590,147.5,33,77,513,8,4720,359.1,No
2025-02-27,Thursday,Mechanical Lab,Laboratory,Evening,152,433,108.2,33,83,350,8,3464,245,No
2025-02-27,Thursday,Mechanical Lab,Laboratory,Night,155,198,49.5,33,0,198,8,1584,138.6,No
2025-02-27,Thursday,Civil Block,Academic,Morning,241,182,45.5,33,21,161,8,1456,112.7,No
2025-02-27,Thursday,Civil Block,Academic,Afternoon,424,277,69.2,33,24,253,8,2216,177.1,No
2025-02-27,Thursday,Civil Block,Academic,Evening,323,195,48.8,33,17,178,8,1560,124.6,No
2025-02-27,Thursday,Civil Block,Academic,Night,300,70,17.5,33,0,70,8,560,49,No
2025-02-27,Thursday,Library,Library,Morning,186,209,52.2,33,26,183,8,1672,128.1,No
2025-02-27,Thursday,Library,Library,Afternoon,218,241,60.2,33,49,192,8,1928,134.4,No
2025-02-27,Thursday,Library,Library,Evening,250,154,38.5,33,22,132,8,1232,92.4,No
2025-02-27,Thursday,Library,Library,Night,184,84,21,33,0,84,8,672,58.8,No
2025-02-27,Thursday,Administration,Administration,Morning,102,154,38.5,33,23,131,8,1232,91.7,No
2025-02-27,Thursday,Administration,Administration,Afternoon,62,208,52,33,38,170,8,1664,119,No
2025-02-27,Thursday,Administration,Administration,Evening,41,115,28.8,33,21,94,8,920,65.8,No
2025-02-27,Thursday,Administration,Administration,Night,81,76,19,33,0,76,8,608,53.2,No
2025-02-27,Thursday,Hostel A,Hostel,Morning,310,321,80.2,33,25,296,8,2568,207.2,No
2025-02-27,Thursday,Hostel A,Hostel,Afternoon,301,398,99.5,33,75,323,8,3184,226.1,No
2025-02-27,Thursday,Hostel A,Hostel,Evening,375,295,73.8,33,60,235,8,2360,164.5,No
2025-02-27,Thursday,Hostel A,Hostel,Night,452,109,27.2,33,0,109,8,872,76.3,No
2025-02-27,Thursday,Hostel B,Hostel,Morning,539,295,73.8,33,35,260,8,2360,182,No
2025-02-27,Thursday,Hostel B,Hostel,Afternoon,329,421,105.2,33,37,384,8,3368,268.8,No
2025-02-27,Thursday,Hostel B,Hostel,Evening,346,289,72.2,33,31,258,8,2312,180.6,No
2025-02-27,Thursday,Hostel B,Hostel,Night,309,129,32.2,33,0,129,8,1032,90.3,No
2025-02-27,Thursday,Cafeteria,Cafeteria,Morning,211,151,37.8,33,12,139,8,1208,97.3,No
2025-02-27,Thursday,Cafeteria,Cafeteria,Afternoon,51,216,54,33,37,179,8,1728,125.3,No
2025-02-27,Thursday,Cafeteria,Cafeteria,Evening,244,174,43.5,33,15,159,8,1392,111.3,No
2025-02-27,Thursday,Cafeteria,Cafeteria,Night,137,91,22.8,33,0,91,8,728,63.7,No
2025-02-28,Friday,CSE Block,Academic,Morning,293,225,56.2,33,21,204,8,1800,142.8,No
2025-02-28,Friday,CSE Block,Academic,Afternoon,437,270,67.5,33,58,212,8,2160,148.4,No
2025-02-28,Friday,CSE Block,Academic,Evening,383,197,49.2,33,16,181,8,1576,126.7,No
2025-02-28,Friday,CSE Block,Academic,Night,325,75,18.8,33,0,75,8,600,52.5,No
2025-02-28,Friday,ECE Block,Academic,Morning,430,199,49.8,33,31,168,8,1592,117.6,No
2025-02-28,Friday,ECE Block,Academic,Afternoon,200,284,71,33,27,257,8,2272,179.9,No
2025-02-28,Friday,ECE Block,Academic,Evening,358,182,45.5,33,39,143,8,1456,100.1,No
2025-02-28,Friday,ECE Block,Academic,Night,261,89,22.2,33,0,89,8,712,62.3,No
2025-02-28,Friday,EEE Block,Academic,Morning,279,206,51.5,33,33,173,8,1648,121.1,No
2025-02-28,Friday,EEE Block,Academic,Afternoon,345,277,69.2,33,32,245,8,2216,171.5,No
2025-02-28,Friday,EEE Block,Academic,Evening,186,182,45.5,33,40,142,8,1456,99.4,No
2025-02-28,Friday,EEE Block,Academic,Night,190,77,19.2,33,0,77,8,616,53.9,No
2025-02-28,Friday,Mechanical Lab,Laboratory,Morning,77,455,113.8,33,64,391,8,3640,273.7,No
2025-02-28,Friday,Mechanical Lab,Laboratory,Afternoon,152,585,146.2,33,51,534,8,4680,373.8,No
2025-02-28,Friday,Mechanical Lab,Laboratory,Evening,100,392,98,33,71,321,8,3136,224.7,No
2025-02-28,Friday,Mechanical Lab,Laboratory,Night,170,203,50.8,33,0,203,8,1624,142.1,No
2025-02-28,Friday,Civil Block,Academic,Morning,327,189,47.2,33,36,153,8,1512,107.1,No
2025-02-28,Friday,Civil Block,Academic,Afternoon,387,277,69.2,33,47,230,8,2216,161,No
2025-02-28,Friday,Civil Block,Academic,Evening,411,164,41,33,18,146,8,1312,102.2,No
2025-02-28,Friday,Civil Block,Academic,Night,288,90,22.5,33,0,90,8,720,63,No
2025-02-28,Friday,Library,Library,Morning,278,178,44.5,33,18,160,8,1424,112,No
2025-02-28,Friday,Library,Library,Afternoon,290,221,55.2,33,46,175,8,1768,122.5,No
2025-02-28,Friday,Library,Library,Evening,211,152,38,33,28,124,8,1216,86.8,No
2025-02-28,Friday,Library,Library,Night,130,69,17.2,33,0,69,8,552,48.3,No
2025-02-28,Friday,Administration,Administration,Morning,92,158,39.5,33,24,134,8,1264,93.8,No
2025-02-28,Friday,Administration,Administration,Afternoon,90,211,52.8,33,43,168,8,1688,117.6,No
2025-02-28,Friday,Administration,Administration,Evening,49,154,38.5,33,31,123,8,1232,86.1,No
2025-02-28,Friday,Administration,Administration,Night,25,41,10.2,33,0,41,8,328,28.7,No
2025-02-28,Friday,Hostel A,Hostel,Morning,328,330,82.5,33,40,290,8,2640,203,No
2025-02-28,Friday,Hostel A,Hostel,Afternoon,406,421,105.2,33,83,338,8,3368,236.6,No
2025-02-28,Friday,Hostel A,Hostel,Evening,345,281,70.2,33,53,228,8,2248,159.6,No
2025-02-28,Friday,Hostel A,Hostel,Night,334,130,32.5,33,0,130,8,1040,91,No
2025-02-28,Friday,Hostel B,Hostel,Morning,258,303,75.8,33,42,261,8,2424,182.7,No
2025-02-28,Friday,Hostel B,Hostel,Afternoon,486,403,100.8,33,58,345,8,3224,241.5,No
2025-02-28,Friday,Hostel B,Hostel,Evening,469,274,68.5,33,37,237,8,2192,165.9,No
2025-02-28,Friday,Hostel B,Hostel,Night,312,120,30,33,0,120,8,960,84,No
2025-02-28,Friday,Cafeteria,Cafeteria,Morning,195,193,48.2,33,38,155,8,1544,108.5,No
2025-02-28,Friday,Cafeteria,Cafeteria,Afternoon,131,202,50.5,33,37,165,8,1616,115.5,No
2025-02-28,Friday,Cafeteria,Cafeteria,Evening,207,137,34.2,33,22,115,8,1096,80.5,No
2025-02-28,Friday,Cafeteria,Cafeteria,Night,217,57,14.2,33,0,57,8,456,39.9,No
2025-03-01,Saturday,CSE Block,Academic,Morning,123,212,53,36,21,191,8,1696,133.7,Yes
2025-03-01,Saturday,CSE Block,Academic,Afternoon,104,293,73.2,36,36,257,8,2344,179.9,Yes
2025-03-01,Saturday,CSE Block,Academic,Evening,71,185,46.2,36,21,164,8,1480,114.8,Yes
2025-03-01,Saturday,CSE Block,Academic,Night,85,91,22.8,36,0,91,8,728,63.7,Yes
2025-03-01,Saturday,ECE Block,Academic,Morning,78,203,50.8,36,18,185,8,1624,129.5,Yes
2025-03-01,Saturday,ECE Block,Academic,Afternoon,87,300,75,36,50,250,8,2400,175,Yes
2025-03-01,Saturday,ECE Block,Academic,Evening,83,199,49.8,36,21,178,8,1592,124.6,Yes
2025-03-01,Saturday,ECE Block,Academic,Night,100,79,19.8,36,0,79,8,632,55.3,Yes
2025-03-01,Saturday,EEE Block,Academic,Morning,189,228,57,36,21,207,8,1824,144.9,Yes
2025-03-01,Saturday,EEE Block,Academic,Afternoon,166,294,73.5,36,28,266,8,2352,186.2,Yes
2025-03-01,Saturday,EEE Block,Academic,Evening,95,166,41.5,36,27,139,8,1328,97.3,Yes
2025-03-01,Saturday,EEE Block,Academic,Night,95,65,16.2,36,0,65,8,520,45.5,Yes
2025-03-01,Saturday,Mechanical Lab,Laboratory,Morning,74,442,110.5,36,63,379,8,3536,265.3,Yes
2025-03-01,Saturday,Mechanical Lab,Laboratory,Afternoon,61,594,148.5,36,101,493,8,4752,345.1,Yes
2025-03-01,Saturday,Mechanical Lab,Laboratory,Evening,46,399,99.8,36,73,326,8,3192,228.2,Yes
2025-03-01,Saturday,Mechanical Lab,Laboratory,Night,45,200,50,36,0,200,8,1600,140,Yes
2025-03-01,Saturday,Civil Block,Academic,Morning,122,170,42.5,36,13,157,8,1360,109.9,Yes
2025-03-01,Saturday,Civil Block,Academic,Afternoon,190,238,59.5,36,34,204,8,1904,142.8,Yes
2025-03-01,Saturday,Civil Block,Academic,Evening,184,173,43.2,36,20,153,8,1384,107.1,Yes
2025-03-01,Saturday,Civil Block,Academic,Night,91,70,17.5,36,0,70,8,560,49,Yes
2025-03-01,Saturday,Library,Library,Morning,114,197,49.2,36,16,181,8,1576,126.7,Yes
2025-03-01,Saturday,Library,Library,Afternoon,84,239,59.8,36,25,214,8,1912,149.8,Yes
2025-03-01,Saturday,Library,Library,Evening,119,183,45.8,36,19,164,8,1464,114.8,Yes
2025-03-01,Saturday,Library,Library,Night,93,77,19.2,36,0,77,8,616,53.9,Yes
2025-03-01,Saturday,Administration,Administration,Morning,27,150,37.5,36,28,122,8,1200,85.4,Yes
2025-03-01,Saturday,Administration,Administration,Afternoon,53,193,48.2,36,25,168,8,1544,117.6,Yes
2025-03-01,Saturday,Administration,Administration,Evening,27,144,36,36,15,129,8,1152,90.3,Yes
2025-03-01,Saturday,Administration,Administration,Night,36,74,18.5,36,0,74,8,592,51.8,Yes
2025-03-01,Saturday,Hostel A,Hostel,Morning,378,335,83.8,36,45,290,8,2680,203,Yes
2025-03-01,Saturday,Hostel A,Hostel,Afternoon,330,405,101.2,36,39,366,8,3240,256.2,Yes
